session	participant	TrialNumber	sf	ori	ran	order	RT	choice
001	Nobody	77	8	1	1.0	76.0	0.94209945	0.0
001	Nobody	78	3	-1	1.0	77.0	0.09665288	1.0
001	Nobody	79	18	1	1.0	78.0	0.85554945	1.0
001	Nobody	80	13	1	1.0	79.0	0.08357947	1.0
﻿session	participant	TrialNumber	circleRadius	direction	ran	order	RT	choice
001	Nobody	1	8	-1	1.0	0.0	0.10744279	0.0
001	Nobody	2	18	1	1.0	1.0	0.3088427	0.0
001	Nobody	3	13	1	1.0	2.0	0.24544853	1.0
001	Nobody	4	18	-1	1.0	3.0	0.30605522	0.0
001	Nobody	5	3	-1	1.0	4.0	0.38496307	1.0
001	Nobody	6	13	-1	1.0	5.0	0.54432386	1.0
001	Nobody	7	3	1	1.0	6.0	0.50950974	1.0
001	Nobody	8	8	1	1.0	7.0	0.51196694	1.0
001	Nobody	9	3	1	1.0	8.0	0.72865355	0.0
001	Nobody	10	18	-1	1.0	9.0	0.286115	0.0
001	Nobody	11	13	1	1.0	10.0	0.33280185	0.0
001	Nobody	12	8	1	1.0	11.0	0.2735934	0.0
001	Nobody	13	13	-1	1.0	12.0	0.58415437	1.0
001	Nobody	14	18	1	1.0	13.0	0.35688883	0.0
001	Nobody	15	3	-1	1.0	14.0	0.20971818	0.0
001	Nobody	16	8	-1	1.0	15.0	0.26873454	0.0
001	Nobody	17	13	-1	1.0	16.0	0.23566024	1.0
001	Nobody	18	18	-1	1.0	17.0	0.0070801745	0.0
001	Nobody	19	8	-1	1.0	18.0	0.945129	0.0
001	Nobody	20	3	-1	1.0	19.0	0.20028977	0.0
001	Nobody	21	8	1	1.0	20.0	0.2226344	0.0
001	Nobody	22	18	1	1.0	21.0	0.8176704	0.0
001	Nobody	23	13	1	1.0	22.0	0.21642727	1.0
001	Nobody	24	3	1	1.0	23.0	0.6399242	1.0
001	Nobody	25	8	-1	1.0	24.0	0.38858137	0.0
001	Nobody	26	3	-1	1.0	25.0	0.0055975136	0.0
001	Nobody	27	18	-1	1.0	26.0	0.22779058	1.0
001	Nobody	28	8	1	1.0	27.0	0.06047781	1.0
001	Nobody	29	3	1	1.0	28.0	0.8273421	1.0
001	Nobody	30	18	1	1.0	29.0	0.40089074	0.0
001	Nobody	31	13	-1	1.0	30.0	0.60591257	1.0
001	Nobody	32	13	1	1.0	31.0	0.65943724	1.0
001	Nobody	33	8	1	1.0	32.0	0.49207687	1.0
001	Nobody	34	3	-1	1.0	33.0	0.8341602	1.0
001	Nobody	35	18	-1	1.0	34.0	0.5336942	1.0
001	Nobody	36	8	-1	1.0	35.0	0.88335806	1.0
001	Nobody	37	3	1	1.0	36.0	0.669424	1.0
001	Nobody	38	18	1	1.0	37.0	0.058146458	1.0
001	Nobody	39	13	1	1.0	38.0	0.83975506	1.0
001	Nobody	40	13	-1	1.0	39.0	0.9557217	1.0
001	Nobody	41	18	-1	1.0	40.0	0.87679285	1.0
001	Nobody	42	8	-1	1.0	41.0	0.28114927	1.0
001	Nobody	43	3	1	1.0	42.0	0.6178717	0.0
001	Nobody	44	3	-1	1.0	43.0	0.9194474	1.0
001	Nobody	45	13	-1	1.0	44.0	0.931208	1.0
001	Nobody	46	18	1	1.0	45.0	0.3571336	0.0
001	Nobody	47	8	1	1.0	46.0	0.69465524	0.0
001	Nobody	48	13	1	1.0	47.0	0.55986917	0.0
001	Nobody	49	13	1	1.0	48.0	0.48893696	0.0
001	Nobody	50	8	1	1.0	49.0	0.6243798	0.0
001	Nobody	51	8	-1	1.0	50.0	0.69113016	1.0
001	Nobody	52	3	-1	1.0	51.0	0.74661005	1.0
001	Nobody	53	18	1	1.0	52.0	0.9661612	1.0
001	Nobody	54	3	1	1.0	53.0	0.82038105	0.0
001	Nobody	55	13	-1	1.0	54.0	0.6907066	0.0
001	Nobody	56	18	-1	1.0	55.0	0.69214404	0.0
001	Nobody	57	8	1	1.0	56.0	0.02718199	1.0
001	Nobody	58	8	-1	1.0	57.0	0.09086685	0.0
001	Nobody	59	13	-1	1.0	58.0	0.35083038	0.0
001	Nobody	60	3	1	1.0	59.0	0.75540006	1.0
001	Nobody	61	13	1	1.0	60.0	0.2090566	0.0
001	Nobody	62	3	-1	1.0	61.0	0.36344233	0.0
001	Nobody	63	18	1	1.0	62.0	0.9284152	1.0
001	Nobody	64	18	-1	1.0	63.0	0.13753481	0.0
001	Nobody	65	8	1	1.0	64.0	0.34614742	0.0
001	Nobody	66	3	1	1.0	65.0	0.7161634	0.0
001	Nobody	67	3	-1	1.0	66.0	0.36850065	1.0
001	Nobody	68	18	-1	1.0	67.0	0.9558123	1.0
001	Nobody	69	18	1	1.0	68.0	0.038329452	0.0
001	Nobody	70	8	-1	1.0	69.0	0.4894272	1.0
001	Nobody	71	13	1	1.0	70.0	0.8702325	1.0
001	Nobody	72	13	-1	1.0	71.0	0.36526805	1.0
001	Nobody	73	3	-1	1.0	72.0	0.9423794	0.0
001	Nobody	74	18	1	1.0	73.0	0.6697926	0.0
001	Nobody	75	8	1	1.0	74.0	0.48637804	1.0
001	Nobody	76	13	-1	1.0	75.0	0.47680333	1.0
001	Nobody	77	18	-1	1.0	76.0	0.617762	0.0
001	Nobody	78	3	1	1.0	77.0	0.40171334	0.0
001	Nobody	79	13	1	1.0	78.0	0.15726942	1.0
001	Nobody	80	8	-1	1.0	79.0	0.73269916	0.0
